tt1,2021-07-29 09:31:00,2021-07-29 09:41:48,18
tt1,2021-08-04 15:19:00,2021-08-04 15:28:19,24
tt1,2021-08-06 14:05:00,2021-08-06 14:16:33,27
tt1,2021-08-10 09:53:00,2021-08-10 09:59:32,13
tt1,2021-08-10 10:00:00,2021-08-10 10:14:04,15
tt1,2021-08-11 15:30:51,2021-08-11 15:30:51,1
tt1,2021-08-12 18:36:00,2021-08-12 18:36:31,3
tt1,2021-08-13 09:11:00,2021-08-13 09:27:31,34
tt1,2021-08-13 12:58:00,2021-08-13 12:58:21,2
tt1,2021-08-13 13:00:00,2021-08-13 13:26:17,45
tt1,2021-08-16 13:59:00,2021-08-16 13:59:46,5
tt1,2021-08-16 14:01:00,2021-08-16 14:28:04,32
tt1,2021-08-18 12:38:00,2021-08-18 12:58:37,55
tt1,2021-08-19 09:22:00,2021-08-19 09:29:55,33
tt1,2021-08-19 09:30:01,2021-08-19 09:30:01,1
tt1,2021-08-19 09:30:13,2021-08-19 09:30:13,1
tt1,2021-08-19 09:30:24,2021-08-19 09:30:24,1
tt1,2021-08-19 09:30:27,2021-08-19 09:30:27,1
tt1,2021-08-19 09:30:31,2021-08-19 09:30:31,1
tt1,2021-08-19 09:30:38,2021-08-19 09:30:38,1
tt1,2021-08-19 10:05:00,2021-08-19 10:21:38,26
tt1,2021-08-19 10:47:00,2021-08-19 10:48:30,6
tt1,2021-08-19 11:40:00,2021-08-19 11:59:43,32
tt1,2021-08-19 12:48:00,2021-08-19 12:56:10,6
tt1,2021-08-19 13:00:00,2021-08-19 13:28:56,33
tt1,2021-08-19 14:19:00,2021-08-19 14:19:40,6
tt1,2021-08-19 14:39:00,2021-08-19 14:40:31,3
tt1,2021-08-19 15:14:00,2021-08-19 15:29:27,8
tt1,2021-08-19 15:30:59,2021-08-19 15:30:59,1
tt1,2021-08-19 15:31:00,2021-08-19 15:59:30,15
tt1,2021-08-19 16:01:00,2021-08-19 16:27:36,24
tt1,2021-08-19 16:30:04,2021-08-19 16:30:04,1
tt1,2021-08-19 16:30:08,2021-08-19 16:30:08,1
tt1,2021-08-19 16:33:00,2021-08-19 16:41:31,10
tt1,2021-08-20 11:55:00,2021-08-20 11:59:50,20
tt1,2021-08-20 12:00:00,2021-08-20 12:04:28,20
tt1,2021-08-20 12:31:04,2021-08-20 12:31:49,2
tt1,2021-08-20 14:12:00,2021-08-20 14:24:33,33
tt1,2021-08-20 14:35:00,2021-08-20 14:51:05,28
tt1,2021-08-23 04:34:02,2021-08-23 04:34:30,2
tt1,2021-08-23 09:45:00,2021-08-23 09:58:38,19
tt1,2021-08-23 10:00:00,2021-08-23 10:28:33,44
tt1,2021-08-23 10:31:00,2021-08-23 10:46:15,23
tt1,2021-08-23 11:33:00,2021-08-23 11:55:22,24
tt1,2021-08-23 12:01:00,2021-08-23 12:02:06,3
tt1,2021-08-24 09:50:00,2021-08-24 09:59:42,24
tt1,2021-08-24 10:02:00,2021-08-24 10:15:28,16
tt1,2021-08-24 14:41:00,2021-08-24 14:59:50,41
tt1,2021-08-25 12:42:00,2021-08-25 12:59:57,32
tt1,2021-08-25 13:00:00,2021-08-25 13:08:42,31
tt1,2021-08-25 14:48:00,2021-08-25 14:52:30,15
tt1,2021-08-26 13:15:09,2021-08-26 13:15:09,1
tt1,2021-08-30 12:15:00,2021-08-30 12:29:39,8
tt1,2021-08-30 12:32:00,2021-08-30 12:54:54,27
tt1,2021-08-31 14:27:00,2021-08-31 14:27:28,4
tt1,2021-08-31 14:30:44,2021-08-31 14:30:44,1
tt1,2021-08-31 14:30:47,2021-08-31 14:30:47,1
tt1,2021-08-31 14:31:00,2021-08-31 14:52:58,17
tt1,2021-08-31 15:07:00,2021-08-31 15:19:24,43
tt1,2021-09-02 09:09:00,2021-09-02 09:29:14,47
tt1,2021-09-02 09:30:07,2021-09-02 09:30:07,1
tt1,2021-09-02 09:30:39,2021-09-02 09:30:39,1
tt1,2021-09-03 13:49:00,2021-09-03 13:59:21,8
tt1,2021-09-03 14:00:00,2021-09-03 14:03:02,22
tt1,2021-09-07 09:37:00,2021-09-07 09:44:12,21
tt1,2021-09-07 13:46:00,2021-09-07 13:55:25,19
tt1,2021-09-07 14:32:00,2021-09-07 14:49:52,31
tt1,2021-09-07 15:50:00,2021-09-07 15:58:56,27
tt1,2021-09-07 16:00:00,2021-09-07 16:02:57,5
tt1,2021-09-08 10:04:00,2021-09-08 10:19:30,32
tt1,2021-09-08 13:38:00,2021-09-08 13:39:32,3
tt1,2021-09-08 14:22:00,2021-09-08 14:29:00,22
tt1,2021-09-08 14:30:33,2021-09-08 14:30:33,1
tt1,2021-09-08 14:30:44,2021-09-08 14:30:44,1
tt1,2021-09-08 14:30:54,2021-09-08 14:30:54,1
tt1,2021-09-08 14:31:00,2021-09-08 14:40:29,27
tt1,2021-09-09 09:58:00,2021-09-09 09:59:08,3
tt1,2021-09-09 10:00:00,2021-09-09 10:08:48,17
tt1,2021-09-13 11:47:00,2021-09-13 11:59:57,5
tt1,2021-09-13 12:04:15,2021-09-13 12:04:15,1
tt1,2021-09-13 14:49:00,2021-09-13 14:59:17,32
tt1,2021-09-13 15:02:00,2021-09-13 15:18:59,15
tt1,2021-09-14 12:01:00,2021-09-14 12:14:47,12
tt1,2021-09-16 16:55:00,2021-09-16 16:55:59,6
tt1,2021-10-06 09:13:00,2021-10-06 09:21:22,6
tt1,2021-10-06 09:32:00,2021-10-06 09:55:27,20
tt1,2021-10-06 10:21:00,2021-10-06 10:21:36,3
tt1,2021-10-06 10:31:04,2021-10-06 10:31:49,2
tt1,2021-10-06 11:00:00,2021-10-06 11:29:18,54
tt1,2021-10-06 11:30:36,2021-10-06 11:30:36,1
tt1,2021-10-06 11:30:40,2021-10-06 11:30:40,1
tt1,2021-10-06 11:30:44,2021-10-06 11:30:44,1
tt1,2021-10-06 11:30:47,2021-10-06 11:30:47,1
tt1,2021-10-06 15:07:00,2021-10-06 15:26:49,12
tt1,2021-10-06 15:30:23,2021-10-06 15:30:23,1
tt1,2021-10-06 15:30:27,2021-10-06 15:30:27,1
tt1,2021-10-06 15:31:00,2021-10-06 15:43:11,12
tt1,2021-10-07 08:41:00,2021-10-07 08:59:15,19
tt1,2021-10-07 09:00:43,2021-10-07 09:00:43,1
tt1,2021-10-08 10:15:00,2021-10-08 10:25:23,5
tt1,2021-10-08 10:39:00,2021-10-08 10:59:30,24
tt1,2021-10-08 11:01:00,2021-10-08 11:04:51,6
tt1,2021-10-08 17:11:00,2021-10-08 17:29:37,37
tt1,2021-10-08 17:30:30,2021-10-08 17:30:30,1
tt1,2021-10-08 17:30:34,2021-10-08 17:30:34,1
tt1,2021-10-08 17:31:00,2021-10-08 17:44:24,20
tt1,2021-10-08 19:00:00,2021-10-08 19:24:44,9
tt1,2021-10-08 19:30:20,2021-10-08 19:30:20,1
tt1,2021-10-08 19:31:00,2021-10-08 19:57:13,11
tt1,2021-10-08 20:01:00,2021-10-08 20:19:09,9
tt1,2021-10-11 12:18:00,2021-10-11 12:29:37,28
tt1,2021-10-11 12:30:05,2021-10-11 12:30:05,1
